sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
ppd	slr0090	ppd	probable 4-hydroxyphenylpyruvate dioxygenase	BG11_Control	0.36705135272911715	0.2894584532000129	0.7097614513910928	0.05464939196644565
ppd	slr0090	ppd	probable 4-hydroxyphenylpyruvate dioxygenase	BG11_Lys	0.20568157922216998	0.12480142182082911	0.4446239231278993	0.07240139137576658
ppiB	sll0227	ppiB	peptidyl-prolyl cis-trans isomerase B;  periplas mic protein	BG11_Control	0.792634018956609	0.39646226213026853	0.39064774381368267	0.32356484210051645
ppiB	sll0227	ppiB	peptidyl-prolyl cis-trans isomerase B;  periplas mic protein	BG11_Lys	0.19823254705060203	1.1575427995227288	0.9768928151425212	0.0020126718081670218
ppk	sll0290	ppk	polyphosphate kinase	BG11_Control	0.572561804668517	0.4701073257606332	0.46665797252651714	0.18951870748908564
ppk	sll0290	ppk	polyphosphate kinase	BG11_Lys	-0.12134560077720442	0.5836587716868862	0.9768928151425212	0.0012320321428701932
ppsA	slr0301	ppsA	phosphoenolpyruvate synthase	BG11_Control	0.2934281860184277	0.23433191664571776	0.5820741758241759	0.06896198174616507
ppsA	slr0301	ppsA	phosphoenolpyruvate synthase	BG11_Lys	-0.12956505386053116	0.16798380168344038	0.8781329755906027	0.007312614576907113
ppx	sll1546	ppx	exopolyphosphatase	BG11_Control	-0.7225939598794531	0.26930942255408696	0.39064774381368267	0.2949734618241024
ppx	sll1546	ppx	exopolyphosphatase	BG11_Lys	-0.5414789932269373	0.1315809075608253	0.3494466145833333	0.24724968444584797
pqqE	sll0915	pqqE	periplasmic protease	BG11_Control	0.21491364849705447	0.18031388996725753	0.7097614513910928	0.03199797556480375
pqqE	sll0915	pqqE	periplasmic protease	BG11_Lys	0.20622211838435303	0.1155386160176744	0.3494466145833333	0.09416497100362313
prc	slr1751	prc	periplasmic carboxyl-terminal protease	BG11_Control	-0.7762525469979253	1.4355432036979665	0.8957777036048065	0.037104678912267916
prc	slr1751	prc	periplasmic carboxyl-terminal protease	BG11_Lys	-0.8103757188963527	1.1842529171004366	0.9768928151425212	0.008227813180594548
prfA	sll1110	prfA	peptide chain release factor 1	BG11_Control	0.39627811635124904	0.7016703335449304	0.9741107326334599	0.00451427017334849
prfA	sll1110	prfA	peptide chain release factor 1	BG11_Lys	-0.396491927744282	0.40957228646691013	0.546885613367749	0.10392192247186388
prfB	sll1865	prfB	peptide chain release factor 2	BG11_Control	-0.25956867445565984	0.2319471360173162	0.8301480335837385	0.020984688409798228
prfB	sll1865	prfB	peptide chain release factor 2	BG11_Lys	-0.2834889921169203	0.41789001405185194	1	-0
prfC	slr1228	prfC	peptide-chain-release factor 3	BG11_Control	-0.38654098085362426	1.0910982495675796	0.9741107326334599	0.004403347923198751
prfC	slr1228	prfC	peptide-chain-release factor 3	BG11_Lys	-0.31588316591313065	0.38695664421658726	0.8781329755906027	0.017828355523569088
priA	sll0270	priA	primosomal protein N'	BG11_Control	-0.13160284432306252	0.2578511749083578	0.9741107326334599	0.0014991763873451985
priA	sll0270	priA	primosomal protein N'	BG11_Lys	0.10849430080812307	0.3116377106846762	0.9768928151425212	0.001101551807875228
prk	sll1525	prk	phosphoribulokinase	BG11_Control	-1.7327502528306138	0.7277519543438403	0.39064774381368267	0.7073340893124843
prk	sll1525	prk	phosphoribulokinase	BG11_Lys	-2.2310571845247233	0.7658281037503079	0.3494466145833333	1.0187434632818508
prlC	slr0659	prlC	oligopeptidase A	BG11_Control	0.003501406544810462	0.22285742097522415	0.8957777036048065	1.6736636303346368e-4
prlC	slr0659	prlC	oligopeptidase A	BG11_Lys	0.20961762978950851	0.20400851681575452	0.8008461931963509	0.020217805797930224
prmA	sll1909	prmA	probable methyltransferase	BG11_Control	0.23324321498856826	0.12796982539529994	0.39064774381368267	0.09521330427898818
prmA	sll1909	prmA	probable methyltransferase	BG11_Lys	0.22236576818709972	0.2979978210991909	0.8781329755906027	0.012550260347211399
proA	sll0461	proA	gamma-glutamyl phosphate reductase	BG11_Control	0.05346885544145538	0.26105597786049844	1	-0
proA	sll0461	proA	gamma-glutamyl phosphate reductase	BG11_Lys	-0.20497450238430323	0.17180233217830385	0.546885613367749	0.053724534738141684
proA2	sll0373	proA	gamma-glutamyl phosphate reductase	BG11_Control	0.2780906149653179	0.2703498873571946	0.46665797252651714	0.09204835789489048
proA2	sll0373	proA	gamma-glutamyl phosphate reductase	BG11_Lys	-0.8609655367309239	0.4168222503738977	0.3494466145833333	0.3931333623985196
proB	slr2035	proB	glutamate 5-kinase	BG11_Control	0.21148299021652953	0.11878572392331603	0.39064774381368267	0.08633046109531466
proB	slr2035	proB	glutamate 5-kinase	BG11_Lys	-0.0018969044907144765	0.1611500784372593	1	-0
proC	slr0661	proC	pyrroline-5-carboxylate reductase	BG11_Control	-0.17658499175108194	0.267419143003182	0.8957777036048065	0.008440718739009671
proC	slr0661	proC	pyrroline-5-carboxylate reductase	BG11_Lys	-0.3972588471919928	0.3821126401247903	1	-0
proS	sll1425	proS	proline-tRNA ligase	BG11_Control	-0.8351190047575826	1.4209154556220862	1	-0
proS	sll1425	proS	proline-tRNA ligase	BG11_Lys	-1.3361592167337275	0.8421227923432303	0.4446239231278993	0.47033762944119284
prsA	sll0469	prsA	ribose-phosphate pyrophosphokinase	BG11_Control	-2.1119285871952624	1.165896668760179	0.46665797252651714	0.699051129312093
prsA	sll0469	prsA	ribose-phosphate pyrophosphokinase	BG11_Lys	-1.7548290859231106	1.0629098682739455	0.3494466145833333	0.8012885876978846
psaA	slr1834	psaA	P700 apoprotein subunit Ia	BG11_Control	-1.8321806217058147	0.7888735132697702	0.39064774381368267	0.7479230254869002
psaA	slr1834	psaA	P700 apoprotein subunit Ia	BG11_Lys	-0.8600192698003827	0.8324218946740527	0.8008461931963509	0.08294961925083344
psaB	slr1835	psaB	P700 apoprotein subunit Ib	BG11_Control	-1.675578919274344	0.5131582104799594	0.39064774381368267	0.6839959117016353
psaB	slr1835	psaB	P700 apoprotein subunit Ib	BG11_Lys	-0.6233468663301321	0.23490203325427866	0.3494466145833333	0.28463212410502453
psaC	ssl0563	psaC	photosystem I subunit VII	BG11_Control	-1.7812414494477333	0.6822020356675698	0.39064774381368267	0.7271289076037016
psaC	ssl0563	psaC	photosystem I subunit VII	BG11_Lys	-0.7983837290947633	0.45653778894207514	0.3494466145833333	0.3645573098025023
psaD	slr0737	psaD	photosystem I subunit II	BG11_Control	-1.2030480973586044	0.31350078631834233	0.39064774381368267	0.49110189362497314
psaD	slr0737	psaD	photosystem I subunit II	BG11_Lys	-0.658781219727735	0.6520551519718693	0.546885613367749	0.17266886423629824
psaE	ssr2831	psaE	photosystem I subunit IV	BG11_Control	-0.44514399911546776	0.14986095821902518	0.46665797252651714	0.14734324691415263
psaE	ssr2831	psaE	photosystem I subunit IV	BG11_Lys	0.06420516932819961	0.06942715832756181	0.6756671701913397	0.010932033275681596
psaF	sll0819	psaF	photosystem I reaction center subunit III precu rsor (PSI-F);  plastocyanin (cyt c553) docking protein	BG11_Control	-0.39664525122414723	0.35944790411253497	0.8301480335837385	0.03206656975700165
psaF	sll0819	psaF	photosystem I reaction center subunit III precu rsor (PSI-F);  plastocyanin (cyt c553) docking protein	BG11_Lys	-0.021994996423843036	0.18683541449748803	1	-0
psaI	smr0004	psaI	photosystem I subunit VIII	BG11_Control	-0.8798331531279057	0.4419546558774012	0.8877770426728417	0.04548393363461893
psaI	smr0004	psaI	photosystem I subunit VIII	BG11_Lys	1.5108947979684402	0.7968683311769348	0.8566070858601981	0.10155983636225484
psaJ	sml0008	psaJ	photosystem I subunit IX	BG11_Control	-0.5308484356356621	NA	1	-0
psaJ	sml0008	psaJ	photosystem I subunit IX	BG11_Lys	-0.28718119130600883	NA	1	-0
psaK	ssr0390	psaK1	photosystem I reaction center subunit X	BG11_Control	-0.13992291385764855	0.7411530126250321	0.9741107326334599	0.0015939558873741021
psaK	ssr0390	psaK1	photosystem I reaction center subunit X	BG11_Lys	0.1971049560408641	0.4469855602528226	0.8781329755906027	0.011124547335708177
psaK2	sll0629	psaK2	alternative photosystem I reaction center subun it X	BG11_Control	0.060955858852167866	0.19407953004548822	1	-0
psaK2	sll0629	psaK2	alternative photosystem I reaction center subun it X	BG11_Lys	0.2395582203351634	0.17576817620376428	0.546885613367749	0.0627890482986701
psaL	slr1655	psaL	photosystem I subunit XI	BG11_Control	-1.1721485221646504	0.9838083360562098	0.39064774381368267	0.47848823343692604
psaL	slr1655	psaL	photosystem I subunit XI	BG11_Lys	0.9226500199243571	0.6470562943385648	0.3494466145833333	0.4212996794589297
psaM	smr0005	psaM	photosystem I subunit XII	BG11_Control	-0.1925380906010424	0.42239455269361004	0.9741107326334599	0.0021933307032865512
psaM	smr0005	psaM	photosystem I subunit XII	BG11_Lys	0.6984061801891595	0.23935615327784235	0.6756671701913397	0.11891565245691507
psb13	sll1398	psb28;  psbW;  psb13;  ycf79	photosystem II reaction center 13 kDa protein	BG11_Control	0.4442188469777569	0.2266771379944948	0.39064774381368267	0.18133665429807871
psb13	sll1398	psb28;  psbW;  psb13;  ycf79	photosystem II reaction center 13 kDa protein	BG11_Lys	-0.09250833862711111	0.15281223585293574	0.9768928151425212	9.392449824479487e-4
psbA1	slr1181	psbA1	photosystem II D1 protein	BG11_Control	-0.5746500841218211	0.39094531036362185	0.8301480335837385	0.04645727372630505
psbA1	slr1181	psbA1	photosystem II D1 protein	BG11_Lys	-0.4443033190552251	0.372928429457088	1	-0
psbA2	slr1311	psbA2	photosystem II D1 protein	BG11_Control	-0.04948010081583361	0.04899764907715962	0.8877770426728417	0.00255792773179855
psbA2	slr1311	psbA2	photosystem II D1 protein	BG11_Lys	0.014443361072614186	0.2262779998003641	1	-0
psbA3	sll1867	psbA3	photosystem II D1 protein	BG11_Control	0.13241056423690162	0.03909397784044274	0.8877770426728417	0.006845108410455808
psbA3	sll1867	psbA3	photosystem II D1 protein	BG11_Lys	0.10327982680514393	0.05441384720492928	0.8566070858601981	0.006942298248664389
psbB	slr0906	psbB	photosystem II core light harvesting protein	BG11_Control	-0.642889222677544	0.37644196241375616	0.46665797252651714	0.2127971749897808
psbB	slr0906	psbB	photosystem II core light harvesting protein	BG11_Lys	-0.668631528897015	0.5876014042950966	0.8781329755906027	0.0377373722242665
psbC	sll0851	psbC	photosystem II CP43 protein	BG11_Control	-1.4586930612461786	0.34835535000854073	0.39064774381368267	0.5954599206535902
psbC	sll0851	psbC	photosystem II CP43 protein	BG11_Lys	-0.8440368410611573	0.5563150959335145	0.4446239231278993	0.29710702288621715
psbD	sll0849	psbD1	photosystem II reaction center D2 protein	BG11_Control	-1.153985451142226	0.47892808716087754	0.39064774381368267	0.47107380121867815
psbD	sll0849	psbD1	photosystem II reaction center D2 protein	BG11_Lys	-1.1182117934330422	0.6983700206554775	0.3494466145833333	0.5105969327125346
psbD2	slr0927	psbD2	photosystem II reaction center D2 protein	BG11_Control	-0.7827797526225312	0.49754055752766135	0.46665797252651714	0.2591011236796278
psbD2	slr0927	psbD2	photosystem II reaction center D2 protein	BG11_Lys	-0.5845561388080083	0.6902081952816119	0.9768928151425212	0.005935047893873458
psbE	ssr3451	psbE	cytochrome b559 alpha subunit	BG11_Control	-0.6285548532352915	0.2645003620655146	0.39064774381368267	0.25658531803405205
psbE	ssr3451	psbE	cytochrome b559 alpha subunit	BG11_Lys	0.08197122703625123	0.446054313355571	1	-0
psbF	smr0006	psbF	cytochrome b559 b subunit	BG11_Control	-0.6949311444776033	0.48400227006598623	0.7097614513910928	0.10346662455232675
psbF	smr0006	psbF	cytochrome b559 b subunit	BG11_Lys	-0.17272842008183115	0.6802340382165961	1	-0
psbH	ssl2598	psbH	photosystem II PsbH protein	BG11_Control	-0.8146626074179868	0.9621758741455748	0.8877770426728417	0.042114871255617026
psbH	ssl2598	psbH	photosystem II PsbH protein	BG11_Lys	-0.7627265269814539	0.2356971713091896	0.6756671701913397	0.12986729667488167
psbI	sml0001	psbI	photosystem II reaction center PsbI protein	BG11_Control	-0.7148856685841875	0.10565230289240655	0.8877770426728417	0.036956793672329805
psbI	sml0001	psbI	photosystem II reaction center PsbI protein	BG11_Lys	-0.2722762588304709	0.0337861727601917	0.8566070858601981	0.01830195744225944
psbJ	smr0008	psbJ	photosystem II PsbJ protein	BG11_Control	-1.1685028292791435	0.6710963811014641	0.7097614513910928	0.17397557223635582
psbJ	smr0008	psbJ	photosystem II PsbJ protein	BG11_Lys	-0.908265617849336	0.6502624375165886	0.6756671701913397	0.15464782760296278
psbK	sml0005	psbK	photosystem II PsbK protein	BG11_Control	-1.6820248228259647	0.259578638515279	0.7097614513910928	0.25043262518023013
psbK	sml0005	psbK	photosystem II PsbK protein	BG11_Lys	-1.0996845079433557	0.8292024353898831	0.6756671701913397	0.1872401826733943
psbL	smr0007	psbL	photosystem II PsbL protein	BG11_Control	-1.0933421044185585	0.311141300763766	0.7097614513910928	0.1627850729156256
psbL	smr0007	psbL	photosystem II PsbL protein	BG11_Lys	-0.24077342535769178	0.2454970571359328	0.6756671701913397	0.04099581272740386
psbM	sml0003	psbM	photosystem II reaction center M protein	BG11_Control	-0.30922729909563806	0.2885709817166337	1	-0
psbM	sml0003	psbM	photosystem II reaction center M protein	BG11_Lys	-0.11045738455907798	0.029874127958152186	0.8566070858601981	0.007424761747744755
psbN	smr0009	psbN	photosystem II PsbN protein	BG11_Control	-0.17966995370785893	0.06759058300460974	0.46665797252651714	0.059470990072505614
psbN	smr0009	psbN	photosystem II PsbN protein	BG11_Lys	-0.073334282213399965	0.2053889922384282	1	-0
psbO	sll0427	psbO	photosystem II manganese-stabilizing polypeptid e	BG11_Control	-0.9617486840472746	0.28107151009062203	0.39064774381368267	0.392599930928742
psbO	sll0427	psbO	photosystem II manganese-stabilizing polypeptid e	BG11_Lys	-1.009827677370318	0.48213972830982815	0.3494466145833333	0.4611066683982188
psbT	smr0001	psbT;  ycf8	photosystem II PsbT protein	BG11_Control	0.38616680082198523	NA	1	-0
psbT	smr0001	psbT;  ycf8	photosystem II PsbT protein	BG11_Lys	0.6247569699794762	NA	1	-0
psbU	sll1194	psbU	photosystem II 12 kDa extrinsic protein	BG11_Control	-0.3439387028427954	0.13070984408838712	0.39064774381368267	0.14040082738825477
psbU	sll1194	psbU	photosystem II 12 kDa extrinsic protein	BG11_Lys	-0.28781162589582443	0.11881191232890634	0.3494466145833333	0.13142030359941384
psbV	sll0258	psbV	cytochrome c550	BG11_Control	-0.578832782828543	0.3016051691803701	0.39064774381368267	0.23628803899315456
psbV	sll0258	psbV	cytochrome c550	BG11_Lys	-0.6616394455881094	0.6489414768357081	0.6756671701913397	0.11265548415111638
psbX	sml0002	psbX	photosystem II PsbX protein	BG11_Control	-0.34272471814350614	0.21007596317338084	0.7097614513910928	0.05102745792694718
psbX	sml0002	psbX	photosystem II PsbX protein	BG11_Lys	-0.3134341193003558	0.1397010902392113	0.6756671701913397	0.05336754435472692
psbZ	slr1645	psb27;  psbZ	photosystem II 11 kD protein	BG11_Control	0.011260629433437096	0.6213842923315205	0.8957777036048065	5.382552895879046e-4
psbZ	slr1645	psb27;  psbZ	photosystem II 11 kD protein	BG11_Lys	-0.13613205733550504	0.35978906450929143	0.6756671701913397	0.023178821833978132
psr	slr0883	psr	hypothetical protein	BG11_Control	0.16298320364511612	0.512791208916539	0.8957777036048065	0.007790556646458218
psr	slr0883	psr	hypothetical protein	BG11_Lys	0.42397547948736025	0.2727087428752854	0.4446239231278993	0.1492424102351698
pstA	slr1249	pstA	phosphate transport system permease protein Pst A homolog	BG11_Control	-0.7725123856695089	0.6480878384546856	1	-0
pstA	slr1249	pstA	phosphate transport system permease protein Pst A homolog	BG11_Lys	-0.46130242688246464	0.5072926444769603	1	-0
pstA2	sll0682	pstA	phosphate transport system permease protein Pst A homolog	BG11_Control	-0.23433824451868765	0.21507266910625297	1	-0
pstA2	sll0682	pstA	phosphate transport system permease protein Pst A homolog	BG11_Lys	-0.8843515692387974	0.9097654963495377	1	-0
pstB	slr1250	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Control	0.18399444287786812	0.27532071017137977	0.8301480335837385	0.014874930732776223
pstB	slr1250	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Lys	-0.035855360858894264	0.1953941525679074	1	-0
pstB2	sll0684	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Control	0.2655563581715529	0.3711210418659415	0.8957777036048065	0.012693527951919258
pstB2	sll0684	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Lys	-0.4457075562539563	0.22134268085276818	0.3494466145833333	0.20351861109547195
pstB3	sll0683	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Control	0.20946676693389188	0.3159304648458439	1	-0
pstB3	sll0683	pstB	phosphate transport ATP-binding protein PstB ho molog	BG11_Lys	-0.30633966112710914	0.1300447607681669	0.3494466145833333	0.1398805595311093
pstC	slr1248	pstC	phosphate transport system permease protein Pst C homolog	BG11_Control	0.5855794252890966	0.4583068655620579	0.7097614513910928	0.0871855104256403
pstC	slr1248	pstC	phosphate transport system permease protein Pst C homolog	BG11_Lys	0.024557405184343194	0.21018353576192225	1	-0
pstC2	sll0681	pstC	phosphate transport system permease protein Pst C homolog	BG11_Control	0.29849824447209666	0.06820360303495906	0.39064774381368267	0.12185136523289011
pstC2	sll0681	pstC	phosphate transport system permease protein Pst C homolog	BG11_Lys	-0.3669987179192951	0.3419144094620879	0.546885613367749	0.09619164891417503
pstS	slr1247	pstS	phosphate-binding periplasmic protein precursor (PBP)	BG11_Control	-0.2137574760170884	0.1668572909949212	0.5820741758241759	0.05023763858278769
pstS	slr1247	pstS	phosphate-binding periplasmic protein precursor (PBP)	BG11_Lys	0.16378862622194498	0.18513727575678016	0.6756671701913397	0.027887827892544036
pstS2	sll0680	pstS	phosphate-binding periplasmic protein precursor (PBP)	BG11_Control	-0.7150026701258684	0.1176199453355486	0.39064774381368267	0.2918745859094763
pstS2	sll0680	pstS	phosphate-binding periplasmic protein precursor (PBP)	BG11_Lys	0.6454160001899838	0.3957776827270075	0.4446239231278993	0.2271910620613323
pta	slr2132	pta	phosphotransacetylase	BG11_Control	-0.07473838406067745	0.2204579962097385	0.9741107326334599	8.513951289460776e-4
pta	slr2132	pta	phosphotransacetylase	BG11_Lys	0.07022236484139958	0.10388178784848501	0.6756671701913397	0.011956564201537947
pth	slr0922	pth	peptidyl-tRNA hydrolase	BG11_Control	0.42282752215635167	0.2513966775437252	0.46665797252651714	0.1399564638026766
pth	slr0922	pth	peptidyl-tRNA hydrolase	BG11_Lys	0.3100344440013384	0.2896773531284543	0.6756671701913397	0.05278869122055961
purA	sll1823	purA	adenylosuccinate synthetase	BG11_Control	0.06470393402388752	0.4959186960949572	0.9741107326334599	7.370859691970556e-4
purA	sll1823	purA	adenylosuccinate synthetase	BG11_Lys	-1.3810723312830822	0.635033996581304	0.3494466145833333	0.6306240913828426
purB	sll0421	purB	adenylosuccinate lyase	BG11_Control	0.0839148941775227	0.19370123907161643	0.9741107326334599	9.559309188537571e-4
purB	sll0421	purB	adenylosuccinate lyase	BG11_Lys	-0.9953728780269184	0.6128091692820798	0.4446239231278993	0.35037839353132605
purC	slr1226	purC	phosphoribosyl aminoidazole succinocarboxamide synthetase	BG11_Control	-1.3347748880554258	1.0921773731012303	0.8301480335837385	0.10790915036957253
purC	slr1226	purC	phosphoribosyl aminoidazole succinocarboxamide synthetase	BG11_Lys	-1.0485944365505047	0.5869517489114906	0.4446239231278993	0.36911276392495385
purD	slr1159	purD	glycinamide ribonucleotide synthetase	BG11_Control	-0.6220578578491668	0.5075684347753008	0.7097614513910928	0.0926166964013205
purD	slr1159	purD	glycinamide ribonucleotide synthetase	BG11_Lys	-1.4839055018439113	1.0904042059967578	0.9768928151425212	0.015066218004971686
purE	sll0901	purE	phosphoribosylaminoimidazole carboxylase	BG11_Control	0.3653859424046174	0.22235656000400325	0.7097614513910928	0.054401433033909805
purE	sll0901	purE	phosphoribosylaminoimidazole carboxylase	BG11_Lys	-0.333418467478817	0.2135890202949393	0.546885613367749	0.08739014770148996
purF	sll0757	purF	amidophosphoribosyltransferase	BG11_Control	-1.54578406196775	0.8384213163607985	0.46665797252651714	0.5116565497256006
purF	sll0757	purF	amidophosphoribosyltransferase	BG11_Lys	-0.7368752354261123	0.4727411829588393	0.8008461931963509	0.07107226821574769
purH	slr0597	purH	phosphoribosyl aminoimidazole carboxy formyl fo rmyltransferase/inosinemonophosphate cyclohydrolase (PUR- H(J))	BG11_Control	-0.4200751682140034	0.17838340507488323	0.39064774381368267	0.1714808502067997
purH	slr0597	purH	phosphoribosyl aminoimidazole carboxy formyl fo rmyltransferase/inosinemonophosphate cyclohydrolase (PUR- H(J))	BG11_Lys	-0.5470878457000788	0.3744345901012381	0.4446239231278993	0.19257884630821104
purK	sll0578	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit	BG11_Control	-1.3299715139431776	0.8771888490811148	0.8301480335837385	0.10752082420012007
purK	sll0578	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit	BG11_Lys	-1.6566651014665266	0.9720365666600538	0.546885613367749	0.4342177234626683
purL	sll1056	purL	phosphoribosylformyl glycinamidine synthetase I I	BG11_Control	-0.6834063613797026	0.3511353303438677	0.39064774381368267	0.27897650885763586
purL	sll1056	purL	phosphoribosylformyl glycinamidine synthetase I I	BG11_Lys	-0.6883380715393612	0.5854869597743697	0.8008461931963509	0.06639081582822641
purL2	slr0520	purL	phosphoribosyl formylglycinamidine synthase	BG11_Control	-0.38979977175251324	0.18878626812435859	0.39064774381368267	0.15912198894004795
purL2	slr0520	purL	phosphoribosyl formylglycinamidine synthase	BG11_Lys	-0.3935845063266356	0.39634272111796237	0.8008461931963509	0.03796157375682926
purM	slr0838	purM	phosphoribosyl formylglycinamidine cyclo-ligase	BG11_Control	-0.20874527719833041	0.2210096996797669	0.8957777036048065	0.009977972394230497
purM	slr0838	purM	phosphoribosyl formylglycinamidine cyclo-ligase	BG11_Lys	-0.08940784715545705	0.13739488609284112	0.8781329755906027	0.005046153317719911
purN	slr0477	purN	phosphoribosylglycinamide formyltransferase	BG11_Control	0.020665648078588714	0.14531463909569534	1	-0
purN	slr0477	purN	phosphoribosylglycinamide formyltransferase	BG11_Lys	2.219262566140216	1.221582466399798	0.6756671701913397	0.37786758409596866
purT	slr0861	purT	glycinamide ribonucleotide transformylase	BG11_Control	0.14969296009299915	0.14620741776278076	0.9741107326334599	0.001705253045840925
purT	slr0861	purT	glycinamide ribonucleotide transformylase	BG11_Lys	0.3738187453592109	0.2193511378679624	0.3494466145833333	0.17069280246532323
purU	sll0070	purU	phosphoribosylglycinamide formyltransferase	BG11_Control	0.020044118988678354	0.23842562462278538	0.8301480335837385	0.0016204559055841945
purU	sll0070	purU	phosphoribosylglycinamide formyltransferase	BG11_Lys	0.5741392849111566	0.5166253811719442	0.8008461931963509	0.055376241850232356
putA	sll1561	putA	proline oxidase	BG11_Control	1.8299757536344572	1.083423279969321	0.8301480335837385	0.14794339520374059
putA	sll1561	putA	proline oxidase	BG11_Lys	0.1421095455913269	0.1499094684606401	0.6756671701913397	0.02419659191700071
pxcA	slr1596	pxcA	a protein in the cytoplasmic membrane involved in light-induced proton extrusion.	BG11_Control	-0.6656397317701374	0.3795337046603042	0.39064774381368267	0.27172390984372446
pxcA	slr1596	pxcA	a protein in the cytoplasmic membrane involved in light-induced proton extrusion.	BG11_Lys	-0.024649800145577137	0.24026883879331634	0.9768928151425212	2.50271504695393e-4
pykF	sll1275	pykF	pyruvate kinase 2	BG11_Control	2.0849525623686915	1.6810454287576282	0.8301480335837385	0.1685568567249868
pykF	sll1275	pykF	pyruvate kinase 2	BG11_Lys	0.30030977248037294	0.7948713358452367	0.8008461931963509	0.028965143176772422
pykF2	sll0587	pykF	pyruvate kinase	BG11_Control	-0.008153306124930893	0.07445887170604479	1	-0
pykF2	sll0587	pykF	pyruvate kinase	BG11_Lys	0.2406721422540672	0.28849783251962297	0.8781329755906027	0.013583466862885916
pyrB	slr1476	pyrB	aspartate carbamoyltransferase	BG11_Control	-0.64683459029134	0.48248772818171437	0.46665797252651714	0.21410309683898415
pyrB	slr1476	pyrB	aspartate carbamoyltransferase	BG11_Lys	0.34091455770269713	0.4869681897798556	0.8008461931963509	0.032881510625998804
pyrC	sll1018	pyrC	dihydroorotase	BG11_Control	-0.6397668234744365	0.4145004867110222	0.5820741758241759	0.15035906604921492
pyrC	sll1018	pyrC	dihydroorotase	BG11_Lys	-0.2192717181637943	0.2846550108029407	0.8781329755906027	0.012375633048970484
pyrC2	slr0406	pyrC	dihydroorotase	BG11_Control	0.7332656606862216	0.38616393093383755	0.39064774381368267	0.29932980674988713
pyrC2	slr0406	pyrC	dihydroorotase	BG11_Lys	-0.03825828703124298	0.2919626467351149	0.9768928151425212	3.884396224646647e-4
pyrD	slr1418	pyrD	dihydroorotate dehydrogenase	BG11_Control	0.8852868235291134	0.3685483733297208	0.39064774381368267	0.36138707703453526
pyrD	slr1418	pyrD	dihydroorotate dehydrogenase	BG11_Lys	0.07670499162315739	0.24944975354397958	0.8781329755906027	0.004329207785216747
pyrF	sll0838	pyrF	orotidine 5' monophosphate decarboxylase	BG11_Control	-0.296347083279518	0.2140511586504014	0.46665797252651714	0.0980912728256651
pyrF	sll0838	pyrF	orotidine 5' monophosphate decarboxylase	BG11_Lys	-0.9838773672827797	0.4662857676307847	0.4446239231278993	0.3463318912845123
pyrG	sll1443	pyrG	CTP synthetase	BG11_Control	-0.039105116682958914	0.41350893118157	0.8957777036048065	0.001869214863074504
pyrG	sll1443	pyrG	CTP synthetase	BG11_Lys	-1.061926480220576	0.7881248650555472	0.546885613367749	0.27833464851641865
pyrH	sll0144	pyrH	uridine monophosphate kinase	BG11_Control	-0.9799841441706743	0.5037491425276155	0.39064774381368267	0.40004391344065215
pyrH	sll0144	pyrH	uridine monophosphate kinase	BG11_Lys	-1.7846601624768177	1.0596913734273055	0.3494466145833333	0.8149100288929131
pyrR	sll0368	pyrR	uracil phosphoribosyltransferase	BG11_Control	0.3527402467946008	0.7066680443782197	0.8301480335837385	0.02851709353643318
pyrR	sll0368	pyrR	uracil phosphoribosyltransferase	BG11_Lys	-0.7087193966287753	0.5424979197774317	0.4446239231278993	0.24947431172478213
pys	slr1255	pys;  crtB	phytoene synthase	BG11_Control	-1.2438352959153858	0.6374153402474818	0.46665797252651714	0.4117111125630595
pys	slr1255	pys;  crtB	phytoene synthase	BG11_Lys	-1.9798046477115308	1.2120169358293595	0.3494466145833333	0.9040167403242994
queA	sll0467	queA	S-adenosylmethionine:tRNA ribosyltransferase-is omerase	BG11_Control	-0.7218154954283907	0.6239621999618357	1	-0
queA	sll0467	queA	S-adenosylmethionine:tRNA ribosyltransferase-is omerase	BG11_Lys	-0.45839083743078485	0.4319642207995911	0.9768928151425212	0.004654080923368791
radC	sll0766	radC	DNA repair protein RadC	BG11_Control	0.1419030954069301	0.29761328851906593	0.8957777036048065	0.0067829327093275665
radC	sll0766	radC	DNA repair protein RadC	BG11_Lys	0.19669515668935802	0.3520869303458365	0.8781329755906027	0.01110141837753512
rapQ	sll0829	rapQ	probable methyltransferase	BG11_Control	0.11951230558992282	0.2210492451630618	0.8301480335837385	0.009661907390021086
rapQ	sll0829	rapQ	probable methyltransferase	BG11_Lys	0.30516419051973775	0.13511687000373773	0.3494466145833333	0.13934381712672553
rbcL	slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	BG11_Control	2.1238806943629465	1.5095553318949	0.39064774381368267	0.866999277190375
